specobjid,plate,mjd,fiberid,obj_class,redshift,snMedian
12005597562314971136,10663,58162,461,QSO,2.932747,7.192368
4445058968969304064,3948,55331,22,QSO,1.280365,7.08328
7318492440729769984,6500,56541,520,STAR,-0.0005279554,7.386146
12077713705934280704,10727,58197,674,STAR,-0.0003798704,34.07638
3089626371333318656,2744,54272,571,STAR,-4.978937e-05,9.90735
959268959499085824,852,52375,8,GALAXY,0.08158088,16.65977
429072073617336320,381,51811,379,GALAXY,0.06053685,9.176662
2063797420629714944,1833,54561,83,GALAXY,0.1013426,13.22228
3338419744700131328,2965,54594,460,QSO,1.30383,9.182795
2633654767015979008,2339,53729,636,STAR,-0.0005679678,11.8348
5685857305989765120,5050,56215,228,QSO,3.022187,6.459388
4833529624188442624,4293,55509,150,GALAXY,0.2766137,9.792801
937933485094496256,833,52314,214,GALAXY,0.1038385,6.746514
943573431062915072,838,52378,252,GALAXY,0.09908311,21.08846
613701797835466752,545,52202,314,GALAXY,0.06659949,17.82791
1708018795206961152,1517,52934,104,STAR,-9.864799e-05,36.4997
3332795467292502016,2960,54561,479,QSO,1.608518,6.032954
3700968591496159232,3287,54941,493,STAR,0.0001187592,25.42566
8348787621842147328,7415,57097,872,STAR,-3.197487e-05,5.251829
9450853702892279808,8394,57865,181,STAR,-0.0008148861,27.77607
2337401524579231744,2076,53442,121,STAR,0.0002270967,5.822024
622766168289077248,553,51999,522,GALAXY,0.1509403,14.25359
2237269280934619136,1987,53765,386,GALAXY,0.2703311,6.267232
3628887356683165696,3223,54865,407,STAR,0.0004688918,46.55428
7210445078795671552,6404,56330,662,QSO,1.445466,26.21931
1384884692913776640,1230,52672,101,GALAXY,0.2093223,8.376195
3143678092841609216,2792,54556,602,GALAXY,0.1626185,13.09136
1008814056598956032,896,52592,28,GALAXY,0.1144772,8.29492
6062078020424062976,5384,55984,847,QSO,1.672691,40.28732
1853269513378752512,1646,53498,139,GALAXY,0.03045281,40.64874
1368126487328221184,1215,52725,575,GALAXY,0.04648446,11.73361
2579580784910297088,2291,53714,524,GALAXY,0.1691171,10.43125
2735994287115233280,2430,53815,209,GALAXY,0.1746882,10.45487
2864376564466870272,2544,53884,317,STAR,-0.0004611447,30.59346
8457850098977888256,7512,56777,327,STAR,-0.0008451259,17.72359
12718393637706422272,11296,58425,830,GALAXY,0.2691081,5.189282
1633819905344169984,1451,53117,506,GALAXY,0.2097781,10.92519
6591266645536430080,5854,56035,904,STAR,2.865283e-05,34.90524
1577477906332936192,1401,53144,335,GALAXY,0.1542814,10.46718
2250783099078076416,1999,53503,397,GALAXY,0.05457343,18.82172
2166324660243818496,1924,53330,339,GALAXY,0.2757744,5.814007
1267882361161279488,1126,52618,433,STAR,7.778107e-05,14.93547
423366163595028480,376,52143,101,GALAXY,0.0583184,24.10384
1583027961655748608,1406,52876,46,GALAXY,0.1335418,10.86405
1380474552814954496,1226,52734,441,GALAXY,0.1510525,9.564742
8635741193991641088,7670,57328,323,GALAXY,0.02629965,27.89282
2354291397655291904,2091,53447,126,GALAXY,0.07675886,15.93546
1577390770036434944,1401,53144,18,GALAXY,0.05570952,7.045904
1986145767953295360,1764,53467,212,GALAXY,0.08111057,26.46379
2293484281453897728,2037,53446,95,QSO,1.725135,6.123732
3253971752467851264,2890,54495,440,STAR,5.28616e-05,73.21293
920011446685820928,817,52381,550,GALAXY,0.06125262,29.05155
612661110062999552,544,52201,624,GALAXY,0.02495722,9.354375
2638042093389375488,2343,53735,213,GALAXY,0.3400131,5.507389
1597788634877028352,1419,53144,497,GALAXY,0.1217597,8.280561
8546764583628724224,7591,56954,212,QSO,1.128083,6.176094
7413161766723803136,6584,56568,861,QSO,2.309799,5.291531
2384737705520031744,2118,53820,297,GALAXY,0.2040701,13.10758
1434399280344360960,1274,52995,10,QSO,1.322298,9.064436
1057314614749980672,939,52636,344,GALAXY,0.0885243,11.33544
2801277245862209536,2488,54149,139,GALAXY,0.1488035,12.86608
2288963639899613184,2033,53476,33,GALAXY,0.09455768,6.138242
1029081906353825792,914,52721,34,GALAXY,0.024386,49.61985
1146331351616612352,1018,52672,601,GALAXY,0.06289224,5.805448
8541192812347283456,7586,57186,422,STAR,-5.466665e-05,10.7968
7460338783021717504,6626,56330,458,QSO,2.136413,5.954094
1989489932049082368,1767,53436,90,GALAXY,0.08163004,13.49124
9453317707980363776,8396,57837,953,STAR,6.854336e-05,19.90785
4480206786759251968,3979,55597,913,QSO,2.534257,8.731054
373966484306683904,332,52367,610,GALAXY,0.1096039,18.4767
4598398511792543744,4084,55447,812,GALAXY,0.3722847,5.664537
1973800175109433344,1753,53383,355,GALAXY,0.3663363,5.056897
1468249669917239296,1304,52993,277,GALAXY,0.1142553,20.39969
8254078156761487360,7331,56658,385,STAR,-1.134973e-05,48.68475
3151456859576100864,2799,54368,229,STAR,-9.747329e-05,45.82324
6879410714119002112,6110,56279,590,GALAXY,0.3917392,6.372005
11781462666631206912,10464,58155,167,STAR,0.000765515,27.55677
2991671708907235328,2657,54502,566,GALAXY,0.02543561,49.34972
3005124501571659776,2669,54086,355,STAR,9.074182e-05,45.28661
4887597009459238912,4341,55538,238,GALAXY,0.2304995,13.74582
8334047564145121280,7402,56810,496,STAR,-9.206194e-05,6.410737
7421985072105150464,6592,56535,192,QSO,2.205894,15.38322
3256188368865748992,2892,54552,312,STAR,7.553979e-05,58.24612
4561253708625893376,4051,55337,848,GALAXY,0.3085022,8.692691
8172976803784448000,7259,56603,252,STAR,9.444357e-05,25.12223
3303514374223718400,2934,54626,451,STAR,-1.103696e-05,11.9348
666675440458426368,592,52025,519,GALAXY,0.0389047,6.747352
9471242227034642432,8412,58172,626,GALAXY,0.3236617,8.092959
712703197126354944,633,52079,31,QSO,1.229109,6.577496
2424165649312933888,2153,54212,375,GALAXY,0.1167514,14.37684
4816640026007066624,4278,55505,146,GALAXY,0.2489837,8.613044
555116240784353280,493,51957,173,GALAXY,0.08679198,34.4928
8896871082990262272,7902,57362,36,QSO,1.711611,17.79634
2895859158668568576,2572,54056,162,GALAXY,0.05171005,39.95779
864736796456544256,768,52281,166,GALAXY,0.04689539,16.87806
12095648665148086272,10743,58222,385,STAR,-4.421553e-05,5.173318
1225133079413155840,1088,52929,560,QSO,0.6295052,9.433214
6793901691874072576,6034,56103,806,QSO,2.477653,5.154414
5209546659932166144,4627,55626,28,STAR,8.775868e-05,16.79046
2143724754396276736,1904,53682,41,STAR,-1.187186e-05,35.44997
5222197096502024192,4638,55956,994,GALAXY,0.2682434,6.937659
2721305635579783168,2417,53766,20,STAR,-4.951052e-05,9.853053
5449474391837792256,4840,55690,432,GALAXY,0.4222561,5.657247
6898533970021210112,6127,56274,528,GALAXY,0.3712653,7.208578
5394403431153948672,4791,55889,789,GALAXY,0.1554414,19.39387
3655949911641399296,3247,54888,556,STAR,4.7661e-05,14.13846
3228125532365285376,2867,54479,620,STAR,0.0002693071,7.782243
1453554692733822976,1291,52738,65,GALAXY,0.11564,15.54088
1033599244558166016,918,52404,84,GALAXY,0.05147349,12.25023
1523497381943863296,1353,53083,563,GALAXY,0.115764,11.02429
5834666861074339840,5182,56341,922,GALAXY,0.2637998,12.47595
5603858474750728192,4977,56047,926,STAR,-0.0001726521,14.72453
2329537266554267648,2069,53376,183,STAR,-0.0002381058,9.483671
2384794055490955264,2118,53820,502,GALAXY,0.1439957,20.12132
6450300468208097280,5729,56598,72,QSO,2.111646,31.47089
1078668501159274496,958,52410,205,GALAXY,0.1479828,10.90555
8659547014567319552,7691,58487,912,STAR,-0.0003283698,51.34689
9438469072973223936,8383,57518,182,QSO,1.677135,12.25719
1424346715544119296,1265,52705,303,STAR,0.0001322856,5.931998
2152725350054914048,1912,53293,17,STAR,-3.108822e-05,53.41787
4950634766284380160,4397,55921,192,STAR,-0.0004569756,23.25799
1277936577175119872,1135,53024,146,STAR,0.0002823053,16.36997
378363150254237696,336,51999,221,GALAXY,0.1207976,8.293005
2405082238577305600,2136,53494,582,GALAXY,0.06513435,24.34705
1594335064341112832,1416,52875,221,GALAXY,0.06567408,9.181357
1299352041017075712,1154,53083,231,STAR,0.0005696293,32.86019
864737895968172032,768,52281,170,QSO,0.9802611,11.58167
7918541566142339072,7033,56565,318,GALAXY,0.1406778,18.7153
7109168510673377280,6314,56191,860,GALAXY,0.1329934,22.31511
12462598305338382336,11069,58456,44,QSO,1.493951,6.753207
13144884029282342912,11675,58523,9,QSO,1.626794,5.077557
2558105673535612928,2272,53713,222,STAR,-6.593118e-05,21.10639
864784075456538624,768,52281,338,QSO,1.015939,7.662844
865835521182558208,769,54530,67,GALAXY,0.1265364,22.34116
7681090487701493760,6822,56711,732,GALAXY,0.4357336,6.081412
3698717891311542272,3285,54948,497,STAR,0.0005190072,13.36078
4508335313224226816,4004,55321,844,GALAXY,0.3518143,7.590096
2448880203515062272,2175,54612,174,STAR,-3.557564e-05,61.29731
8394748026309335040,7456,56727,139,STAR,-1.726314e-05,62.07042
5485419355356551168,4872,55944,127,GALAXY,0.2561915,13.13572
11533779256829302784,10244,58225,220,QSO,1.697204,6.178833
5345786046302148608,4748,55631,48,QSO,2.586928,22.18961
2311490158748264448,2053,53446,64,STAR,0.0002374255,22.24242
2316139724751792128,2057,53816,595,STAR,0.0001095583,48.52796
10324591341213079552,9170,58048,324,QSO,1.504325,14.40252
2740476446450411520,2434,53826,131,QSO,1.271401,16.40169
3611975218379202560,3208,54853,321,STAR,-0.0001380812,7.558861
2377957012513253376,2112,53534,205,GALAXY,0.2895018,6.357096
6782673204001658880,6024,56088,917,QSO,2.534664,6.106822
5380828032054614016,4779,55656,554,QSO,1.917001,35.66518
669948686540761088,595,52023,139,GALAXY,0.08775449,12.81827
8576231495169234944,7617,56949,916,STAR,7.876826e-05,16.33208
1246425947373070336,1107,52968,199,GALAXY,0.1123674,13.0219
6698023178302937088,5949,56096,162,QSO,2.238004,12.80213
1526817631342979072,1356,53033,354,GALAXY,0.07185033,11.84971
2433167895161759744,2161,53878,357,GALAXY,0.1363327,14.02667
2783390940893571072,2472,54175,605,STAR,0.0002421676,10.81102
1112494978233296896,988,52520,385,GALAXY,0.04850809,24.50362
2187756891587766272,1943,53386,485,GALAXY,0.1267003,8.692598
2157389203099379712,1916,53269,600,STAR,0.0001245805,42.35768
2368998197105289216,2104,53852,381,GALAXY,0.2726482,8.255132
3580532759422148608,3180,54864,622,STAR,-0.0003915705,6.295306
5706171325250557952,5068,55749,402,GALAXY,0.2642761,9.137693
3791050205726613504,3367,54998,528,STAR,-0.0005477659,22.38575
3161535535529355264,2808,54524,31,STAR,-9.122928e-05,75.67352
2274450085657995264,2020,53431,481,GALAXY,0.08405588,13.97168
407636822710052864,362,51999,222,STAR,-0.0005327882,34.8861
732990562088544256,651,52141,108,GALAXY,0.1566361,10.38942
9975596445053769728,8860,57458,448,GALAXY,0.02491443,5.404369
2991524099471206400,2657,54502,29,GALAXY,0.1310921,10.13491
8847541217573230592,7858,57281,799,GALAXY,0.334698,5.222229
2512035588304037888,2231,53816,556,GALAXY,0.1847573,10.86389
7589752402196322304,6741,56394,222,GALAXY,0.2314544,5.383604
3150310344312776704,2798,54397,154,STAR,-5.465864e-05,62.72936
1989583665415350272,1767,53436,431,GALAXY,0.120457,11.58914
2811528542607665152,2497,54154,569,GALAXY,0.1415591,17.29682
585567770624681984,520,52288,363,GALAXY,0.09672018,18.4789
8657086844817922048,7689,57743,154,QSO,1.604846,5.608287
1644940639902656512,1461,53062,3,GALAXY,0.2127406,8.312976
6764463367384225792,6008,56093,206,STAR,-0.0006383511,19.46053
2409593540892977152,2140,53858,610,GALAXY,0.1314593,14.82717
8391516836882307072,7453,56749,672,STAR,6.362297e-05,32.00843
2783336789945903104,2472,54175,408,STAR,-0.0001921734,14.73721
3336195432593254400,2963,54589,560,STAR,-0.0003854208,25.77668
9421712514306299904,8368,57431,662,STAR,0.0001344042,10.5111
7506406672333821952,6667,56412,116,QSO,1.656924,9.872382
3038963076931020800,2699,54414,579,STAR,0.0002931637,16.98067
1123784217730246656,998,52750,495,GALAXY,0.1151951,11.15135
1988364857312831488,1766,53468,93,STAR,0.0002333072,21.00434
2386914464201992192,2120,53852,24,GALAXY,0.07484047,13.81979
8625622937532389376,7661,57286,377,STAR,-0.000200919,8.703983
6176719425699600384,5486,56030,118,GALAXY,0.21027,11.04652
7058527205044017152,6269,56246,948,GALAXY,0.1380616,21.7116
459410623252424704,408,51821,158,GALAXY,0.04085222,16.691
3327174214112274432,2955,54562,509,GALAXY,0.09593329,18.48561
2454614981304412160,2180,54613,557,STAR,-0.0002793619,28.50126
2838476479535278080,2521,54538,301,GALAXY,0.103945,18.68516
6940117498223417344,6164,56181,256,GALAXY,0.3967786,5.365722
1258862791410870272,1118,52559,388,STAR,-0.0001735306,15.09998
8674112504627222528,7704,57572,653,STAR,-0.0005428959,18.83545
585484757496784896,520,52288,61,GALAXY,0.2481476,7.986483
3727962701503242240,3311,54943,393,STAR,-0.0001237114,31.36961
1213792436808083456,1078,52643,263,STAR,-0.0002479384,11.28207
7228466623694526464,6420,56304,688,GALAXY,0.289271,9.250423
2570526856663033856,2283,53729,354,QSO,0.1819713,13.84805
2800120279769049088,2487,53852,26,GALAXY,0.08902747,15.87383
9845006910440626176,8744,58124,502,QSO,2.191027,5.739651
4367479626077067264,3879,55244,414,GALAXY,0.2119567,19.70052
9411429332109514752,8359,57449,116,STAR,-0.0004595428,37.09542
2415099901064013824,2145,54212,162,GALAXY,0.04827984,8.828192
1139466825260623872,1012,52649,204,STAR,1.157726e-05,5.150974
2161900774941026304,1920,53314,629,GALAXY,0.1734752,15.87729
1014546911048263680,901,52641,404,GALAXY,0.2476162,8.857502
2980390719488813056,2647,54495,486,QSO,1.054006,10.94493
674438822083192832,599,52317,90,GALAXY,0.1910376,11.14663
10298860569932093440,9147,58038,924,QSO,2.047343,11.27036
2856527151509825536,2537,53917,433,STAR,-6.398821e-05,24.24278
1196845663216756736,1063,52591,51,STAR,-2.152359e-05,51.04461
3348514360921188352,2974,54592,320,GALAXY,0.2018027,13.38696
7862361467785598976,6983,56447,736,GALAXY,0.3711118,5.390974
7929979785790642176,7043,56576,970,STAR,0.0003549237,10.74887
2885747784877631488,2563,54653,241,STAR,-0.00104579,18.21106
8168408882626189312,7255,56597,18,STAR,-0.0002920161,27.528
434635602068006912,386,51788,139,GALAXY,0.03188975,8.974284
9969999386514839552,8855,57780,566,QSO,0.7241732,5.357596
1657401127802529792,1472,52913,278,STAR,-0.0007747108,12.69834
5616194441734019072,4988,55825,748,STAR,3.577644e-05,11.86487
7531208905608943616,6689,56396,234,STAR,-0.0003007612,14.79733
385186989126739968,342,51691,470,GALAXY,0.1137776,15.02356
9231509647034439680,8199,57428,932,STAR,-0.0001727648,10.0339
5001495418879891456,4442,55532,902,GALAXY,0.3297385,6.345542
1799310697566332928,1598,53033,446,GALAXY,0.008095297,8.106153
7937625789599864832,7050,56573,114,GALAXY,0.09592321,44.19033
6584422735308675072,5848,56029,582,QSO,2.472433,6.063619
1324117710900062208,1176,52791,216,GALAXY,0.07556677,13.72037
2716868563167111168,2413,54169,262,STAR,0.0002152598,18.03697
918770372902414336,816,52379,131,GALAXY,0.1341994,9.630922
1512141895814375424,1343,52790,212,GALAXY,0.08008286,10.55605
2510914910792214528,2230,53799,575,GALAXY,0.02352777,11.90752
3184209937752418304,2828,54438,600,STAR,4.684864e-05,34.41431
1187879423622277120,1055,52761,200,GALAXY,0.0749511,9.73992
9610928579639793664,8536,58015,898,QSO,1.792111,6.542578
3259480581808875520,2895,54567,1,STAR,-4.662482e-05,27.79285
7047093938734520320,6259,56565,314,GALAXY,0.212205,11.27792
1230631456515057664,1093,52591,83,STAR,5.668188e-06,24.24
4577954742291159040,4066,55444,166,GALAXY,0.3810545,5.067434
1813946298756261888,1611,53147,442,GALAXY,0.08596238,20.38465
6023675378220161024,5350,56009,403,GALAXY,0.2616217,8.985383
1194732952462845952,1061,52641,557,GALAXY,0.1431136,16.73193
4861840124441548800,4318,55508,743,GALAXY,0.2158254,9.984158
417714672737740800,371,52078,21,GALAXY,0.1076402,13.65622
2460140833731615744,2185,53532,180,STAR,-0.0008303197,12.47112
1091091058944665600,969,52442,342,GALAXY,0.1310477,15.24176
1428918488784726016,1269,52937,551,GALAXY,0.1045758,13.37315
2421828092809996288,2151,54523,63,GALAXY,0.05855126,12.3514
2285630745663793152,2030,53499,196,QSO,1.362016,9.463568
398677998494050304,354,51792,398,STAR,-0.0002105752,14.23623
1348844350972389376,1198,52669,59,GALAXY,0.09307055,18.18799
2418458089721194496,2148,54526,91,GALAXY,0.1162991,14.70681
9899179285834651648,8792,57364,972,GALAXY,0.3123949,5.775977
878375140180649984,780,52370,630,QSO,1.173019,12.53182
8311537540504246272,7382,56991,525,QSO,1.868624,9.289682
1811605713294747648,1609,53142,119,GALAXY,0.08217689,13.55398
7649585626862606336,6794,56448,806,GALAXY,0.2806596,8.831502
2468095537224640512,2192,54232,447,STAR,-0.0004849421,23.4686
711664433381795840,632,52071,348,QSO,1.937946,8.261338
457145080466139136,406,51876,108,GALAXY,0.09177213,18.65803
3575957141246287872,3176,54832,360,STAR,-0.0005150101,6.032255
6957053551375046656,6179,56221,429,GALAXY,0.2873882,7.606348
1865779207292872704,1657,53520,593,GALAXY,0.1047262,18.80293
8391332668684654592,7453,56749,2,STAR,0.0002425073,43.32983
3800002154605944832,3375,55003,327,STAR,-0.0002756917,28.30338
8665102283108014080,7696,57655,642,GALAXY,0.2304244,7.264556
2713594216163862528,2410,54087,638,STAR,-0.0002513318,19.2072
8695328695391639552,7723,58430,13,QSO,1.492653,5.306024
3558977657167257600,3161,54779,29,STAR,0.0006934808,71.71901
3047897978766387200,2707,54144,316,STAR,0.0004188856,10.68793
2768747376347736064,2459,54544,580,STAR,2.551713e-05,51.91518
3206569881344436224,2848,54453,25,STAR,-3.354573e-05,55.72776
1128211949310470144,1002,52646,219,GALAXY,0.06467026,24.82323
6900703306915796992,6129,56301,228,GALAXY,0.3264686,7.010238
12092369096857114624,10740,58223,742,STAR,-0.001059419,25.41765
7586558871176763392,6738,56424,892,QSO,1.798404,6.719122
1148550166903547904,1020,52721,481,GALAXY,0.1576746,8.766574
322027472981878784,286,51999,73,GALAXY,0.08215455,14.42908
7245313341476067328,6435,56341,536,STAR,0.0002761999,17.6192
3542119120155811840,3146,54773,138,STAR,-0.0001929002,27.08712
820859963453761536,729,52468,287,STAR,-1.460313e-05,23.56059
992013790046349312,881,52368,349,GALAXY,0.1447259,7.708879
5148813485250205696,4573,55587,266,GALAXY,0.04344034,59.12421
1652994561519151104,1468,52999,631,STAR,-0.0007592585,22.97982
7234158795290859520,6425,56298,916,STAR,0.0001564644,33.63806
3314811304715249664,2944,54523,589,STAR,-3.821723e-06,21.47684
3506064484613595136,3114,54773,44,STAR,3.932881e-05,74.09865
12478365852826359808,11083,58515,62,QSO,1.792936,7.757292
2928626530798036992,2601,54144,585,GALAXY,0.2261123,13.88762
2026744692049209344,1800,53884,454,GALAXY,0.143798,5.976776
2728210025272076288,2423,54149,562,GALAXY,0.1080069,15.00232
346783521383147520,308,51662,23,GALAXY,0.08344401,7.236811
8901523391078750208,7906,57333,577,QSO,1.797851,8.390864
1959207451198777344,1740,53050,515,STAR,0.0003495673,48.90932
1025811953823541248,911,52426,426,GALAXY,0.08358753,16.97755
2737210621903792128,2431,53818,538,GALAXY,0.3395394,5.429903
8328507680160503808,7397,57129,822,GALAXY,0.1993423,5.107814
8203328830540371968,7286,57096,80,QSO,2.884775,5.066034
2110095929301297152,1874,54452,580,GALAXY,0.03468022,10.80517
2475940541347424256,2199,53556,315,GALAXY,0.04666581,23.47737
5388812135655823360,4786,55651,928,QSO,2.887237,5.199001
3037790443183040512,2698,54140,409,STAR,-5.186176e-05,9.087676
817460269440591872,726,52226,207,GALAXY,0.06738447,13.43544
